accounting_standard,credit_rating,credit_score,edinet_code,industry,name,sec_code
JP,S,85,E31408,サービス業,日本スキー場開発株式会社,60400
JP,S,95,E01988,電気機器,日本セラミック株式会社,69290
JP,S,83,E00821,化学,日本ゼオン株式会社,42050
JP,S,93,E01907,電気機器,日本タングステン株式会社,69980
JP,B,60,E05690,情報・通信業,日本テクノ・ラボ株式会社,38490
JP,S,88,E04410,情報・通信業,日本テレビホールディングス株式会社,94040
JP,S,88,E02407,化学,日本デコラックス株式会社,79500
JP,A,75,E01631,機械,日本トムソン株式会社,64800
JP,S,93,E04289,倉庫・運輸関連,日本トランスシティ株式会社,93100
JP,S,93,E25282,機械,日本ドライケミカル株式会社,19090
JP,S,80,E38474,情報・通信業,日本ナレッジ株式会社,52520
IFRS,S,85,E00334,食料品,日本ハム株式会社,22820
JP,S,93,E05001,サービス業,日本パレットプール株式会社,46900
JP,C,55,E01421,金属製品,日本パワーファスニング株式会社,59500
JP,S,88,E00898,化学,日本パーカライジング株式会社,40950
JP,S,93,E01157,ガラス・土石製品,日本ヒューム株式会社,52620
JP,A,70,E37833,情報・通信業,日本ビジネスシステムズ株式会社,50360
JP,S,100,E05360,情報・通信業,日本ファルコム株式会社,37230
JP,S,90,E01370,金属製品,日本フイルコン株式会社,59420
JP,S,93,E02020,電気機器,日本フェンオール株式会社,68700
JP,S,80,E00573,繊維製品,日本フエルト株式会社,35120
JP,A,75,E02216,輸送用機器,日本プラスト株式会社,72910
JP,S,93,E02964,卸売業,日本プリメックス株式会社,27950
JP,S,88,E04873,情報・通信業,日本プロセス株式会社,96510
IFRS,S,93,E00892,化学,日本ペイントホールディングス株式会社,46120
JP,B,68,E34735,サービス業,日本ホスピスホールディングス株式会社,70610
JP,S,93,E03366,小売業,日本マクドナルドホールディングス株式会社,27020
JP,S,80,E32803,その他金融業,日本モーゲージサービス株式会社,71920
JP,S,100,E02881,卸売業,日本ライフライン株式会社,75750
JP,S,88,E05054,情報・通信業,日本ラッド株式会社,47360
JP,S,93,E00185,建設業,日本リーテック株式会社,19380
JP,S,80,E04206,陸運業,日本ロジテム株式会社,90600
JP,S,85,E00276,建設業,日本乾溜工業株式会社,17710
JP,S,88,E01305,非鉄金属,日本伸銅株式会社,57530
JP,S,93,E01769,電気機器,日本信号株式会社,67410
JP,S,83,E01903,電気機器,日本光電工業株式会社,68490
JP,B,68,E01242,鉄鋼,日本冶金工業株式会社,54800
JP,S,93,E00784,化学,日本化学工業株式会社,40920
JP,S,88,E00786,化学,日本化学産業株式会社,40940
JP,S,83,E00836,化学,日本化薬株式会社,42720
JP,A,73,E05631,サービス業,日本和装ホールディングス株式会社,24990
JP,B,60,E00059,建設業,日本国土開発株式会社,18870
JP,S,83,E01131,ガラス・土石製品,日本坩堝株式会社,53550
JP,A,78,E00204,建設業,日本基礎技術株式会社,19140
JP,S,85,E01126,ガラス・土石製品,日本山村硝子株式会社,52100
JP,S,90,E35821,情報・通信業,日本情報クリエイト株式会社,40540
IFRS,S,100,E00931,医薬品,日本新薬株式会社,45160
JP,S,88,E00766,化学,日本曹達株式会社,40410
IFRS,C,55,E01121,ガラス・土石製品,日本板硝子株式会社,52020
JP,S,93,E00552,繊維製品,日本毛織株式会社,32010
JP,S,93,E00900,化学,日本特殊塗料株式会社,46190
IFRS,S,100,E01136,ガラス・土石製品,日本特殊陶業株式会社,53340
JP,A,78,E03051,小売業,日本瓦斯株式会社,81740
JP,B,60,E00355,食料品,日本甜菜製糖株式会社,21080
JP,S,93,E01367,金属製品,日本発條株式会社,59910
JP,S,90,E04327,陸運業,日本石油輸送株式会社,90740
JP,S,93,E01137,ガラス・土石製品,日本碍子株式会社,53330
JP,A,73,E03863,不動産業,日本空港ビルデング株式会社,97060
JP,S,93,E04973,サービス業,日本空調サービス株式会社,46580
JP,S,93,E37788,サービス業,日本管財ホールディングス株式会社,93470
JP,S,93,E00852,化学,日本精化株式会社,43620
JP,B,60,E02325,精密機器,日本精密株式会社,77710
IFRS,S,85,E01600,機械,日本精工株式会社,64710
IFRS,S,80,E02214,輸送用機器,日本精機株式会社,72870
JP,S,93,E01280,鉄鋼,日本精線株式会社,56590
JP,B,63,E01005,石油・石炭製品,日本精蝋株式会社,50100
JP,B,63,E00026,非鉄金属,日本精鉱株式会社,57290
JP,A,75,E02510,卸売業,日本紙パルプ商事株式会社,80320
JP,A,75,E01200,ガラス・土石製品,日本興業株式会社,52790
IFRS,A,73,E04272,空運業,日本航空株式会社,92010
JP,S,83,E01828,電気機器,日本航空電子工業株式会社,68070
JP,B,65,E11873,パルプ・紙,日本製紙株式会社,38630
JP,B,60,E01408,金属製品,日本製罐株式会社,59050
IFRS,S,83,E01225,鉄鋼,日本製鉄株式会社,54010
JP,A,78,E00558,卸売業,日本製麻株式会社,33060
JP,C,40,E03688,その他金融業,日本証券金融株式会社,85110
JP,B,60,E36991,機械,日本調理機株式会社,29610
JP,B,68,E02134,輸送用機器,日本車輌製造株式会社,71020
JP,A,70,E26707,非鉄金属,日本軽金属ホールディングス株式会社,57030
JP,S,83,E00937,化学,日本農薬株式会社,49970
JP,S,88,E04473,情報・通信業,日本通信株式会社,94240
JP,C,40,E31748,サービス業,日本郵政株式会社,61780
JP,S,93,E04235,海運業,日本郵船株式会社,91010
IFRS,S,83,E00783,化学,日本酸素ホールディングス株式会社,40910
JP,B,60,E01276,鉄鋼,日本金属株式会社,54910
JP,S,88,E01698,機械,日本金銭機械株式会社,64180
JP,S,80,E01236,鉄鋼,日本鋳造株式会社,56090
JP,B,65,E01283,鉄鋼,日本鋳鉄管株式会社,56120
IFRS,S,83,E04430,情報・通信業,日本電信電話株式会社,94320
JP,S,90,E02043,電気機器,日本電子材料株式会社,68550
JP,S,100,E01905,電気機器,日本電子株式会社,69510
JP,S,100,E00313,建設業,日本電技株式会社,17230
IFRS,S,83,E01765,電気機器,日本電気株式会社,67010
JP,S,80,E01190,ガラス・土石製品,日本電気硝子株式会社,52140
IFRS,S,83,E01807,電気機器,日本電波工業株式会社,67790
JP,A,75,E02749,卸売業,日本電計株式会社,99080
JP,B,63,E00115,建設業,日本電設工業株式会社,19500
JP,S,80,E00442,食料品,日本食品化工株式会社,28920
JP,S,90,E05327,不動産業,日本駐車場開発株式会社,23530
JP,C,40,E01240,鉄鋼,日本高周波鋼業株式会社,54760
JP,S,80,E01060,化学,日本高純度化学株式会社,49730
JP,S,90,E30454,情報・通信業,日本ＢＳ放送株式会社,94140
JP,D,30,E30999,サービス業,日本ＰＣサービス株式会社,60250
JP,A,75,E00498,食料品,日東ベスト株式会社,28770
JP,S,88,E00347,食料品,日東富士製粉株式会社,20030
JP,S,83,E01509,機械,日東工器株式会社,61510
JP,S,93,E01759,電気機器,日東工業株式会社,66510
JP,S,93,E02296,金属製品,日東精工株式会社,59570
JP,S,95,E00542,ガラス・土石製品,日東紡績株式会社,31100
JP,A,70,E00578,繊維製品,日東製網株式会社,35240
IFRS,S,100,E01888,化学,日東電工株式会社,69880
IFRS,C,55,E01591,精密機器,日機装株式会社,63760
JP,B,68,E00168,建設業,日比谷総合設備株式会社,19820
JP,S,100,E00880,化学,日油株式会社,44030
JP,A,75,E00428,食料品,日清オイリオグループ株式会社,26020
JP,A,75,E00544,電気機器,日清紡ホールディングス株式会社,31050
IFRS,S,83,E00457,食料品,日清食品ホールディングス株式会社,28970
JP,S,83,E00142,建設業,日特建設株式会社,19290
JP,S,95,E00759,化学,日産化学株式会社,40210
JP,A,73,E02544,小売業,日産東京販売ホールディングス株式会社,82910
JP,B,60,E02142,輸送用機器,日産自動車株式会社,72010
JP,D,23,E03739,証券、商品先物取引業,日産証券グループ株式会社,87050
IFRS,S,80,E02150,輸送用機器,日産車体株式会社,72220
IFRS,A,78,E01585,機械,日立建機株式会社,63050
JP,S,100,E01682,機械,日精エー・エス・ビー機械株式会社,62840
JP,C,50,E01695,機械,日精樹脂工業株式会社,62930
JP,S,80,E00382,食料品,日糧製パン株式会社,22180
JP,S,100,E01999,電気機器,日置電機株式会社,68660
JP,S,93,E00887,化学,日華化学株式会社,44630
JP,S,100,E01729,機械,日進工具株式会社,61570
JP,S,90,E02752,卸売業,日邦産業株式会社,99130
JP,C,45,E02146,輸送用機器,日野自動車株式会社,72050
IFRS,S,93,E05304,情報・通信業,日鉄ソリューションズ株式会社,23270
JP,S,93,E00036,鉱業,日鉄鉱業株式会社,15150
JP,S,88,E01143,ガラス・土石製品,旭コンクリート工業株式会社,52680
JP,S,83,E01499,機械,旭ダイヤモンド工業株式会社,61400
JP,B,65,E01031,化学,旭化学工業株式会社,79280
JP,A,73,E00877,化学,旭化成株式会社,34070
JP,S,93,E04920,情報・通信業,旭情報サービス株式会社,97990
JP,S,93,E00830,化学,旭有機材株式会社,42160
JP,A,70,E00487,食料品,旭松食品株式会社,29110
JP,A,70,E01550,機械,旭精機工業株式会社,61110
JP,C,48,E03967,不動産業,明和地所株式会社,88690
JP,S,80,E02563,卸売業,明和産業株式会社,81030
JP,S,100,E00161,建設業,明星工業株式会社,19760
JP,S,93,E21902,食料品,明治ホールディングス株式会社,22690
JP,C,40,E01538,機械,明治機械株式会社,63340
JP,S,85,E02992,卸売業,明治電機工業株式会社,33880
JP,S,80,E04242,海運業,明海グループ株式会社,91150
JP,A,75,E05377,建設業,明豊ファシリティワークス株式会社,17170
JP,S,93,E01984,電気機器,星和電機株式会社,67480
JP,S,88,E00686,パルプ・紙,昭和パックス株式会社,39540
JP,D,30,E01088,ゴム製品,昭和ホールディングス株式会社,51030
JP,S,90,E01172,化学,昭和化学工業株式会社,49900
JP,S,85,E00348,食料品,昭和産業株式会社,20040
JP,A,73,E01688,金属製品,昭和鉄工株式会社,59530
JP,B,60,E32146,卸売業,昭栄薬品株式会社,35370
JP,S,83,E00246,建設業,暁飯島工業株式会社,19970
JP,A,75,E02161,輸送用機器,曙ブレーキ工業株式会社,72380
JP,A,78,E01537,機械,月島ホールディングス株式会社,63320
JP,A,78,E00848,医薬品,有機合成薬品工業株式会社,45310
JP,S,95,E02349,精密機器,朝日インテック株式会社,77470
JP,S,80,E00714,パルプ・紙,朝日印刷株式会社,39510
JP,S,90,E04380,情報・通信業,朝日放送グループホールディングス株式会社,94050
JP,C,55,E02934,卸売業,木徳神糧株式会社,27000
JP,S,88,E01546,機械,木村化工機株式会社,63780
JP,S,100,E35449,機械,木村工機株式会社,62310
JP,S,100,E02002,化学,未来工業株式会社,79310
IFRS,A,73,E02166,輸送用機器,本田技研工業株式会社,72670
JP,S,85,E04950,サービス業,札幌臨床検査センター株式会社,97760
JP,S,85,E02760,卸売業,杉本商事株式会社,99320
JP,S,80,E02910,卸売業,杉田エース株式会社,76350
JP,S,83,E00985,医薬品,杏林製薬株式会社,45690
JP,S,88,E00767,化学,東ソー株式会社,40420
JP,S,93,E02769,卸売業,東テク株式会社,99600
JP,S,93,E01382,金属製品,東プレ株式会社,59750
JP,S,85,E00995,化学,東リ株式会社,79710
IFRS,S,85,E00873,繊維製品,東レ株式会社,34020
JP,S,88,E01798,電気機器,東亜ディーケーケー株式会社,68480
JP,C,58,E00080,建設業,東亜建設工業株式会社,18850
JP,B,65,E00066,建設業,東亜道路工業株式会社,18820
JP,S,93,E00770,化学,東亞合成株式会社,40450
JP,S,85,E00904,化学,東京インキ株式会社,46350
JP,A,78,E02955,卸売業,東京エレクトロンデバイス株式会社,27600
JP,S,100,E02652,電気機器,東京エレクトロン株式会社,80350
JP,S,93,E01811,電気機器,東京コスモス電機株式会社,67720
JP,B,68,E05346,その他金融業,東京センチュリー株式会社,84390
JP,S,80,E04589,サービス業,東京テアトル株式会社,96330
JP,C,40,E31123,その他製品,東京ボード工業株式会社,78150
JP,S,83,E02158,輸送用機器,東京ラヂエーター製造株式会社,72350
JP,S,85,E04153,陸運業,東京地下鉄株式会社,90230
JP,A,70,E03859,不動産業,東京建物株式会社,88040
JP,S,100,E00854,化学,東京応化工業株式会社,41860
JP,A,75,E04336,倉庫・運輸関連,東京汽船株式会社,91930
JP,B,65,E03847,保険業,東京海上ホールディングス株式会社,87660
JP,A,78,E04514,電気・ガス業,東京瓦斯株式会社,95310
JP,C,55,E02527,卸売業,東京産業株式会社,80700
JP,S,93,E01149,ガラス・土石製品,東京窯業株式会社,53630
JP,A,78,E01378,金属製品,東京製綱株式会社,59810
JP,S,88,E01261,鉄鋼,東京製鐵株式会社,54230
JP,B,68,E02266,精密機器,東京計器株式会社,77210
JP,S,100,E04603,サービス業,東京都競馬株式会社,96720
JP,S,90,E01292,鉄鋼,東京鐵鋼株式会社,54450
JP,C,45,E04498,電気・ガス業,東京電力ホールディングス株式会社,95010
JP,A,70,E02810,卸売業,東北化学薬品株式会社,74460
JP,S,88,E01245,鉄鋼,東北特殊鋼株式会社,54840
JP,C,48,E04501,電気・ガス業,東北電力株式会社,95060
JP,S,90,E36002,情報・通信業,東和ハイシステム株式会社,41720
JP,S,88,E03436,小売業,東和フードサービス株式会社,33290
JP,A,78,E00974,医薬品,東和薬品株式会社,45530
JP,S,100,E04583,情報・通信業,東宝株式会社,96020
JP,S,93,E00281,建設業,東建コーポレーション株式会社,17660
JP,B,68,E27633,不動産業,東急不動産ホールディングス株式会社,32890
JP,A,70,E00316,建設業,東急建設株式会社,17200
JP,S,83,E04090,陸運業,東急株式会社,90050
JP,C,58,E04147,陸運業,東日本旅客鉄道株式会社,90200
JP,S,100,E02458,情報・通信業,東映アニメーション株式会社,48160
JP,S,100,E04585,情報・通信業,東映株式会社,96050
JP,S,83,E04094,陸運業,東武鉄道株式会社,90010
JP,C,40,E01661,建設業,東洋エンジニアリング株式会社,63300
JP,B,68,E01415,金属製品,東洋シヤッター株式会社,59360
JP,S,80,E04857,サービス業,東洋テック株式会社,96860
JP,S,95,E01068,化学,東洋ドライルーブ株式会社,49760
JP,A,78,E01051,化学,東洋合成工業株式会社,49700
JP,S,85,E04321,倉庫・運輸関連,東洋埠頭株式会社,93510
JP,S,93,E00461,食料品,東洋水産株式会社,28750
JP,S,100,E01223,ガラス・土石製品,東洋炭素株式会社,53100
JP,A,75,E00525,化学,東洋紡株式会社,31010
JP,S,80,E01353,金属製品,東洋製罐グループホールディングス株式会社,59010
JP,B,63,E03768,証券、商品先物取引業,東洋証券株式会社,86140
JP,C,55,E02028,電気機器,東洋電機株式会社,66550
JP,S,88,E01742,電気機器,東洋電機製造株式会社,65050
JP,B,60,E02684,卸売業,東海エレクトロニクス株式会社,80710
JP,A,73,E01162,ガラス・土石製品,東海カーボン株式会社,53010
JP,S,88,E34663,情報・通信業,東海ソフト株式会社,44300
JP,A,73,E04800,サービス業,東海リース株式会社,97610
JP,A,75,E04149,陸運業,東海旅客鉄道株式会社,90220
JP,C,43,E03764,証券、商品先物取引業,東海東京フィナンシャル・ホールディングス株式会社,86160
JP,S,80,E00563,繊維製品,東海染工株式会社,35770
JP,B,60,E04256,海運業,東海汽船株式会社,91730
JP,A,70,E04329,倉庫・運輸関連,東海運株式会社,93800
JP,A,75,E01884,電気機器,東芝テック株式会社,65880
JP,S,93,E00787,化学,東邦アセチレン株式会社,40930
JP,A,78,E01301,非鉄金属,東邦チタニウム株式会社,57270
JP,C,55,E02608,卸売業,東邦ホールディングス株式会社,81290
JP,A,70,E02794,卸売業,東邦レマック株式会社,74220
JP,C,45,E01308,非鉄金属,東邦亜鉛株式会社,57070
JP,A,75,E00886,化学,東邦化学工業株式会社,44090
